city,country,admin_name,capital,population,id
Santa Paula,United States,California,,30233.0,1840021842
Farmington,United States,New Mexico,,51309.0,1840020349
Trenton,United States,New Jersey,admin,290716.0,1840001383
Cordoba,Argentina,Córdoba,admin,1329604.0,1032803249
Calabasas,United States,California,,23853.0,1840019234
Allendale,United States,Michigan,,21672.0,1840004345
Cairo,Egypt,Al Qāhirah,primary,19372000.0,1818253931
Callaway,United States,Florida,,14060.0,1840013958
Little Ferry,United States,New Jersey,,10739.0,1840003534
Willits,United States,California,,8055.0,1840021421
Wayne,United States,New Jersey,,53954.0,1840081808
Palm Desert,United States,California,,53275.0,1840020555
Deerfield,United States,Illinois,,18646.0,1840011167
Toronto,Canada,Ontario,,5429524.0,1124279679
Murcia,Spain,Murcia,admin,502000.0,1724107739
Nederland,United States,Texas,,17371.0,1840020917
Hikone,Japan,Shiga,,113191.0,1392717059
Exeter,United Kingdom,Devon,,124180.0,1826840903
Montrose,United States,Colorado,,23478.0,1840020251
Miri,Malaysia,Sarawak,,234541.0,1458079883
Peachtree Corners,United States,Georgia,,43905.0,1840029447
Mahwah,United States,New Jersey,,26275.0,1840081806
Cobham,United Kingdom,Surrey,,9739.0,1826478182
Atascocita,United States,Texas,,81557.0,1840018251
Starkville,United States,Mississippi,,32546.0,1840015713
Epsom,United Kingdom,Surrey,,31489.0,1826078283
River Forest,United States,Illinois,,10816.0,1840011284
Yonkers,United States,New York,,200370.0,1840003478
Billerica,United States,Massachusetts,,43200.0,1840053475
Corinth,United States,Texas,,22099.0,1840019389
Trondheim,Norway,Sør-Trøndelag,minor,183378.0,1578633461
Hicksville,United States,New York,,42709.0,1840005266
Toyota,Japan,Aichi,,422106.0,1392498272
Manitowoc,United States,Wisconsin,,44770.0,1840002213
Yaroslavl,Russia,Yaroslavskaya Oblast’,admin,608079.0,1643338528
Marble Falls,United States,Texas,,7099.0,1840020870
Tokoname,Japan,Aichi,,57507.0,1392719168
North Little Rock,United States,Arkansas,,65903.0,1840014632
East Lansing,United States,Michigan,,48145.0,1840003101
Morgantown,United States,West Virginia,,72458.0,1840005647
Hacienda Heights,United States,California,,55188.0,1840017921
Strongsville,United States,Ohio,,44660.0,1840003415
Hangzhou,China,Zhejiang,admin,6446000.0,1156275243
Lakeway,United States,Texas,,15981.0,1840020894
Quilmes,Argentina,Buenos Aires,minor,230810.0,1032880202
Aiea,United States,Hawaii,,9638.0,1840029469
Baden,Switzerland,Aargau,,19122.0,1756517451
Saskatoon,Canada,Saskatchewan,,246376.0,1124612546
Sun City,United States,Arizona,,38877.0,1840019311
Krasnodar,Russia,Krasnodarskiy Kray,admin,881476.0,1643438227
Bangalore,India,Karnātaka,admin,13707000.0,1356410365
New Iberia,United States,Louisiana,,28454.0,1840015053
Missouri City,United States,Texas,,75457.0,1840020950
Galesburg,United States,Illinois,,33767.0,1840008277
Irapuato,Mexico,Guanajuato,minor,380941.0,1484625454
Pasadena,United States,Texas,,151227.0,1840020930
Sandy Springs,United States,Georgia,,109452.0,1840015609
Bulverde,United States,Texas,,5300.0,1840019628
Alcoa,United States,Tennessee,,9980.0,1840013404
Laurel,United States,Maryland,,25631.0,1840005976
White Marsh,United States,Maryland,,9216.0,1840005696
Wanstead,United Kingdom,Redbridge,,11543.0,1826002020
Cabo San Lucas,Mexico,Baja California Sur,,81111.0,1484694325
San Dimas,United States,California,,33621.0,1840021860
Bowie,United States,Maryland,,58643.0,1840005970
Inzai,Japan,Chiba,,103677.0,1392272573
Richmond,United States,Virginia,admin,1075798.0,1840001698
San Juan Capistrano,United States,California,,35911.0,1840021963
Fenouillet,France,Occitanie,,5272.0,1250371861
West Dundee,United States,Illinois,,8113.0,1840011357
Grants Pass,United States,Oregon,,55837.0,1840020087
Prince Rupert,Canada,British Columbia,,12220.0,1124847707
Green Bay,United States,Wisconsin,,207557.0,1840002344
Leeds,United Kingdom,Leeds,,1901934.0,1826343963
Carpinteria,United States,California,,13385.0,1840019187
Lompoc,United States,California,,52020.0,1840020468
Scarborough,United Kingdom,North Yorkshire,,61749.0,1826723231
Harrisonville,United States,Missouri,,10078.0,1840007464
Fort Belvoir,United States,Virginia,,7967.0,1840073578
Tuckahoe,United States,New York,,6549.0,1840004946
Bremerton,United States,Washington,,218400.0,1840018410
Daejeon,"Korea, South",Daejeon,admin,1475221.0,1410993875
Uenohara,Japan,Yamanashi,,22557.0,1392602835
Ephrata,United States,Pennsylvania,,13862.0,1840003717
St. Albert,Canada,Alberta,,65589.0,1124850754
Niihama,Japan,Ehime,,114971.0,1392682431
Williamsport,United States,Pennsylvania,,53861.0,1840000637
Kuna,United States,Idaho,,22292.0,1840020047
DuPont,United States,Washington,,9516.0,1840018457
Highland,United States,California,,55417.0,1840020405
Maryville,United States,Tennessee,,29742.0,1840015380
Closter,United States,New Jersey,,8511.0,1840003538
Middleton,United Kingdom,Rochdale,,42972.0,1826160201
Port St. Lucie,United States,Florida,,461152.0,1840015119
Otsego,United States,Minnesota,,18113.0,1840008899
Wareham,United States,Massachusetts,,22641.0,1840053578
Bordeaux,France,Nouvelle-Aquitaine,admin,257804.0,1250449238
Dortmund,Germany,North Rhine-Westphalia,minor,587010.0,1276562886
Kahoku,Japan,Ishikawa,,34936.0,1392426434
Diamond Bar,United States,California,,55720.0,1840019244
Spring Valley,United States,Nevada,,207127.0,1840033832
Truro,United Kingdom,Cornwall,,18766.0,1826586304
Garland,United States,Texas,,239928.0,1840020707
Rochester Hills,United States,Michigan,,74516.0,1840002429
Sussex,United States,Wisconsin,,10981.0,1840003006
Kotelniki,Russia,Moskovskaya Oblast’,,46763.0,1643514399
Wyoming,United States,Michigan,,75667.0,1840000374
Wembley,United Kingdom,Brent,,102856.0,1826635683
Gastonia,United States,North Carolina,,182581.0,1840013468
Crosby,United Kingdom,Sefton,,50044.0,1826899809
Lake Jackson,United States,Texas,,75860.0,1840020980
Beirut,Lebanon,Beyrouth,primary,361366.0,1422847713
Charlottetown,Canada,Prince Edward Island,,42602.0,1124897699
Crawley,United Kingdom,West Sussex,,106597.0,1826470693
Greeley,United States,Colorado,,137810.0,1840020149
Ely,United Kingdom,Cambridgeshire,,20112.0,1826009346
Rayong,Thailand,Rayong,admin,61902.0,1764920057
Stone Mountain,United States,Georgia,,6281.0,1840015645
Puyallup,United States,Washington,,42361.0,1840019859
Somerset,United States,Kentucky,,30053.0,1840015257
Baton Rouge,United States,Louisiana,admin,570308.0,1840013941
Durham,United States,North Carolina,,424700.0,1840013364
Porter,United States,New York,,6572.0,1840058414
Amman,Jordan,Al ‘Āşimah,primary,4007526.0,1400522593
Miami Gardens,United States,Florida,,110001.0,1840015151
Tucson,United States,Arizona,,888486.0,1840022101
Harper Woods,United States,Michigan,,13746.0,1840003981
Lincolnwood,United States,Illinois,,12245.0,1840011259
Acton,United Kingdom,Ealing,,62480.0,1826793320
Aztec,United States,New Mexico,,7963.0,1840018993
Shippensburg,United States,Pennsylvania,,17234.0,1840001395
Wilmington,United States,North Carolina,,255616.0,1840015576
Nicosia,Cyprus,Lefkosía,primary,330000.0,1196944155
Perth,Australia,Western Australia,admin,2059484.0,1036178956
Guaynabo,Puerto Rico,Puerto Rico,,68024.0,1630023575
Lander,United States,Wyoming,,7458.0,1840020027
Airway Heights,United States,Washington,,9485.0,1840018399
Basalt,United States,Colorado,,9193.0,1840020195
Lake Ridge,United States,Virginia,,44716.0,1840006099
San Carlos,Philippines,Negros Occidental,,132536.0,1608048026
Bloomfield,United States,New Jersey,,49260.0,1840131592
Signal Hill,United States,California,,11421.0,1840021868
Barstow,United States,California,,30605.0,1840019118
Rancho Santa Margarita,United States,California,,47896.0,1840020584
Grand Blanc,United States,Michigan,,7870.0,1840002951
Selinsgrove,United States,Pennsylvania,,5902.0,1840002799
Huntington,United States,New York,,201718.0,1840058192
Oak Harbor,United States,Washington,,35228.0,1840019779
Edinburg,United States,Texas,,101170.0,1840021020
Fort Lee,United States,New Jersey,,38605.0,1840003552
Monterrey,Mexico,Nuevo León,admin,4295000.0,1484559591
Englewood,United States,Colorado,,34917.0,1840020211
New Delhi,India,Delhi,primary,142004.0,1356215164
Villahermosa,Mexico,Tabasco,admin,640359.0,1484460894
Lille,France,Hauts-de-France,admin,232787.0,1250071961
Oakland Park,United States,Florida,,45202.0,1840015139
El Cajon,United States,California,,102708.0,1840020618
Anyang,"Korea, South",Gyeonggi,,573296.0,1410581095
Istanbul,Turkey,İstanbul,admin,15154000.0,1792756324
Barrington,United States,Rhode Island,,16131.0,1840106239
Irbid,Jordan,Irbid,admin,1088100.0,1400221568
Commerce,United States,California,,12661.0,1840019239
Puerto Vallarta,Mexico,Jalisco,minor,221200.0,1484408906
Sandy,United States,Utah,,96380.0,1840037422
Ketchikan,United States,Alaska,,10652.0,1840023270
Waconia,United States,Minnesota,,12428.0,1840010008
Castaic,United States,California,,19400.0,1840022826
Shoreview,United States,Minnesota,,27130.0,1840008938
Brandywine,United States,Maryland,,9849.0,1840005946
Avon,France,Île-de-France,,13662.0,1250308885
East Point,United States,Georgia,,34875.0,1840013661
Fife,United States,Washington,,10184.0,1840019853
Maumee,United States,Ohio,,13669.0,1840000569
Victorville,United States,California,,346789.0,1840021731
Corning,United States,New York,,19296.0,1840000443
North Platte,United States,Nebraska,,24098.0,1840008251
Nesconset,United States,New York,,13293.0,1840005051
Stayton,United States,Oregon,,11166.0,1840021227
Camden,United States,New Jersey,,73562.0,1840001507
Samara,Russia,Samarskaya Oblast’,admin,1169719.0,1643205757
Wyckoff,United States,New Jersey,,17017.0,1840081803
Wilmslow,United Kingdom,Cheshire East,,24497.0,1826883084
Torquay,United Kingdom,Torbay,,65245.0,1826982921
Monroe,United States,Louisiana,,112891.0,1840014881
Garden Grove,United States,California,,171644.0,1840020577
Hillsdale,United States,Michigan,,11223.0,1840003252
Morton Grove,United States,Illinois,,22796.0,1840011299
Schaumburg,United States,Illinois,,72887.0,1840011319
Danvers,United States,Massachusetts,,27586.0,1840053528
Miramar Beach,United States,Florida,,8356.0,1840013925
Thessaloniki,Greece,Kentrikí Makedonía,admin,315196.0,1300397999
Johnston,United States,Rhode Island,,29307.0,1840106232
Zushi,Japan,Kanagawa,,56996.0,1392442008
Napier,New Zealand,Hawke’s Bay,admin,62241.0,1554064936
Naga City,Philippines,Naga,admin,196003.0,1608775993
Coalinga,United States,California,,17179.0,1840018945
Hazelwood,United States,Missouri,,25117.0,1840007453
North Olmsted,United States,Ohio,,31341.0,1840003400
Jersey City,United States,New Jersey,,262075.0,1840003600
Kenmore,United States,New York,,15020.0,1840004386
Nashville,United States,Tennessee,admin,1081903.0,1840036155
La Grande,United States,Oregon,,15515.0,1840019924
Bromley,United Kingdom,Bromley,,87889.0,1826385764
Hillsboro,United States,Oregon,,109128.0,1840019932
Maple Valley,United States,Washington,,27202.0,1840019828
Doral,United States,Florida,,65741.0,1840015148
Maitland,Australia,New South Wales,,78015.0,1036034945
Wildwood,United States,Missouri,,35432.0,1840010746
Harvey,United States,Illinois,,24408.0,1840007029
Murfreesboro,United States,Tennessee,,179951.0,1840014495
Lake Placid,United States,Florida,,18227.0,1840017248
South Lake Tahoe,United States,California,,30188.0,1840021471
Hayward,United States,California,,159203.0,1840020293
Kingston,Jamaica,Kingston,primary,580000.0,1388709177
Basildon,United Kingdom,Essex,,185900.0,1826481004
Pohang,"Korea, South",Gyeongbuk,minor,520305.0,1410983252
Ruston,United States,Louisiana,,27717.0,1840014878
San Leandro,United States,California,,88815.0,1840021538
Manteca,United States,California,,103420.0,1840020265
North Attleborough,United States,Massachusetts,,29180.0,1840070236
Canonsburg,United States,Pennsylvania,,8760.0,1840003643
Elk Grove Village,United States,Illinois,,32400.0,1840011271
Pembroke Pines,United States,Florida,,173591.0,1840015141
Sioux Falls,United States,South Dakota,,187239.0,1840002648
Minot,United States,North Dakota,,49425.0,1840000053
Beverly,United States,Massachusetts,,42174.0,1840000411
Dasmarinas,Philippines,Cavite,,659019.0,1608418544
Patterson,United States,California,,22930.0,1840020290
Graham,United States,Washington,,28976.0,1840017365
Lincoln,United States,Nebraska,admin,289490.0,1840009357
Bayamon,Puerto Rico,Puerto Rico,,161034.0,1630035622
Powell River,Canada,British Columbia,,13157.0,1124154376
Hoffman Estates,United States,Illinois,,50932.0,1840011263
Mobile,United States,Alabama,,315502.0,1840006009
San Clemente,United States,California,,64558.0,1840021962
Merced,United States,California,,145149.0,1840020313
Newington,United States,Connecticut,,30234.0,1840035505
Spartanburg,United States,South Carolina,,182701.0,1840015482
Nisshin,Japan,Aichi,,92823.0,1392999336
Norristown,United States,Pennsylvania,,34341.0,1840003705
Newburyport,United States,Massachusetts,,18289.0,1840000413
Indiana,United States,Pennsylvania,,27142.0,1840000997
El Sobrante,United States,California,,13881.0,1840075804
Newark,United States,New Jersey,,282011.0,1840002791
Grove City,United States,Ohio,,41820.0,1840007264
Labuan,Malaysia,Labuan,admin,,1458460967
Lake Oswego,United States,Oregon,,39822.0,1840019955
Marietta,United States,Georgia,,60867.0,1840015633
McLean,United States,Virginia,,47682.0,1840006018
Winter Garden,United States,Florida,,46051.0,1840015965
Des Peres,United States,Missouri,,8697.0,1840007456
East Grinstead,United Kingdom,West Sussex,,26383.0,1826278903
Swindon,United Kingdom,Swindon,,192599.0,1826498106
Monument,United States,Colorado,,8097.0,1840022474
Renton,United States,Washington,,101751.0,1840019827
Mint Hill,United States,North Carolina,,27617.0,1840016351
Lake Grove,United States,New York,,11056.0,1840005121
Gaffney,United States,South Carolina,,21169.0,1840013515
Daphne,United States,Alabama,,71484.0,1840006178
Northville,United States,Michigan,,5958.0,1840003958
Cheektowaga,United States,New York,,86477.0,1840057976
Jeonju,"Korea, South",Jeonbuk,minor,653055.0,1410494847
Islip,United States,New York,,331499.0,1840058203
Medford,United States,Oregon,,170876.0,1840020076
Riverdale,United States,Georgia,,15594.0,1840014815
Fort Mohave,United States,Arizona,,15593.0,1840042961
Kagoshima,Japan,Kagoshima,admin,594258.0,1392120675
Kamisu,Japan,Ibaraki,,95471.0,1392634524
Byron,United States,Illinois,,6896.0,1840007021
Kill Devil Hills,United States,North Carolina,,20951.0,1840016154
Irmo,United States,South Carolina,,12483.0,1840016723
Brussels,Belgium,Brussels-Capital Region,primary,1743000.0,1056469830
Wonju,"Korea, South",Gangwon,,330854.0,1410782685
Casa Grande,United States,Arizona,,61966.0,1840019364
South Brunswick,United States,New Jersey,,45400.0,1840081692
Mountain View,United States,California,,82739.0,1840020332
Waco,United States,Texas,,192315.0,1840022140
Isparta,Turkey,Isparta,admin,258375.0,1792105249
Hopkinsville,United States,Kentucky,,31569.0,1840014399
Westmont,United States,California,,35266.0,1840028408
Helotes,United States,Texas,,9961.0,1840020957
Cheadle,United Kingdom,Staffordshire,,12165.0,1826424119
Ansonia,United States,Connecticut,,18654.0,1840004846
Prescott Valley,United States,Arizona,,101539.0,1840021772
Santa Clara,Cuba,Villa Clara,admin,207963.0,1192329773
Safety Harbor,United States,Florida,,18016.0,1840015975
The Woodlands,United States,Texas,,113819.0,1840019585
Melrose Park,United States,Illinois,,24703.0,1840011296
Largo,United States,Florida,,84948.0,1840015114
Liberty Lake,United States,Washington,,10956.0,1840037678
Waxahachie,United States,Texas,,37988.0,1840022083
Bartlesville,United States,Oklahoma,,39301.0,1840018977
Carmichael,United States,California,,64454.0,1840017579
Westborough,United States,Massachusetts,,19037.0,1840053611
